postcode,lon,lat
BL1 1SA,-2.431294,53.577385
BL1 1SB,-2.430523,53.577316
BL1 1SD,-2.430401,53.578619
BL1 1SE,-2.431294,53.577385
BL1 1SF,-2.431198,53.576864
BL1 1SG,-2.431892,53.576816
BL1 1SH,-2.431892,53.576816
BL1 1SJ,-2.431074,53.576514
BL1 1SL,-2.430382,53.576822
BL1 1SN,-2.429668,53.576411
BL1 1SP,-2.430624,53.57532
BL1 1SQ,-2.431198,53.576864
BL1 1SR,-2.430373,53.575923
BL1 1SS,-2.431074,53.576514
BL1 1ST,-2.431892,53.576816
BL1 1SU,-2.433689,53.578203
BL1 1SW,-2.429634,53.576016
BL1 1SX,-2.432291,53.577345
BL1 1SY,-2.433275,53.577852
BL1 1SZ,-2.431892,53.576816
BL1 1TA,-2.433403,53.576811
BL1 1TB,-2.431892,53.576816
BL1 1TD,-2.432013,53.577012
BL1 1TE,-2.431892,53.576816
BL1 1TF,-2.431722,53.576422
BL1 1TG,-2.431892,53.576816
BL1 1TH,-2.4249,53.579808
BL1 1TJ,-2.432554,53.57649
BL1 1TL,-2.431883,53.575918
BL1 1TN,-2.433207,53.576848
BL1 1TP,-2.431074,53.576514
BL1 1TQ,-2.432554,53.57649
BL1 1TR,-2.424952,53.580535
BL1 1TS,-2.426413,53.580099
BL1 1TT,-2.428909,53.580422
BL1 1TU,-2.425966,53.58073
BL1 1TW,-2.427969,53.58012
BL1 1TX,-2.427407,53.581327
BL1 1TY,-2.423581,53.580882
BL1 1TZ,-2.42347,53.580352
BL1 1UA,-2.431895,53.578587
BL1 1UB,-2.422876,53.581343
BL1 1UD,-2.425879,53.579534
BL1 1UE,-2.428872,53.576827
BL1 1UF,-2.431781,53.57777
BL1 1UG,-2.420381,53.581055
BL1 1UH,-2.422183,53.581507
BL1 1UJ,-2.432887,53.579554
BL1 1UL,-2.421375,53.582247
BL1 1UN,-2.421963,53.582423
BL1 1UP,-2.419855,53.581353
BL1 1UQ,-2.413814,53.581375
BL1 1UR,-2.430595,53.576983
BL1 1US,-2.430419,53.577469
BL1 1UT,-2.425425,53.588488
BL1 1UU,-2.421098,53.580252
BL1 1UW,-2.419622,53.582208
BL1 1UZ,-2.421098,53.580252
BL1 1WA,-2.425425,53.588488
BL1 1WE,-2.42544,53.588488
BL1 1WT,-2.425425,53.588488
BL1 1WW,-2.425425,53.588488
BL1 1WX,-2.42544,53.588488
BL1 1WY,-2.42544,53.588488
BL1 1WZ,-2.42544,53.588488
BL1 1XA,-2.429618,53.578919
BL1 1XB,-2.42544,53.588488
BL1 1XD,-2.42544,53.588488
BL1 1XE,-2.42749,53.577533
BL1 1XU,-2.410602,53.561611
BL1 1XX,-2.392302,53.541898
BL1 1XZ,-2.392302,53.541898
BL1 1YA,-2.425822,53.57993
BL1 1YB,-2.428909,53.580422
BL1 1YJ,-2.425822,53.57993
BL1 1YU,-2.42544,53.588488
BL1 1YW,-2.42544,53.588488
BL1 1ZD,-2.425822,53.57993
BL1 1ZG,-2.425822,53.57993
BL1 1ZH,-2.425822,53.57993
BL1 1ZW,-2.425822,53.57993
BL1 2AA,-2.432558,53.579897
BL1 2AB,-2.432179,53.579746
BL1 2AD,-2.430765,53.580263
BL1 2AE,-2.424405,53.583135
BL1 2AF,-2.430864,53.579829
BL1 2AG,-2.430428,53.581316
BL1 2AH,-2.430067,53.579933
BL1 2AJ,-2.430067,53.579933
BL1 2AL,-2.430019,53.581423
BL1 2AN,-2.429313,53.580079
BL1 2AP,-2.430295,53.580281
BL1 2AQ,-2.430639,53.579805
BL1 2AR,-2.429757,53.580707
BL1 2AS,-2.430827,53.580638
BL1 2AT,-2.430428,53.581316
BL1 2AU,-2.430419,53.580417
BL1 2AW,-2.429773,53.580743
BL1 2AX,-2.431967,53.581113
BL1 2AY,-2.43424,53.578947
BL1 2AZ,-2.436206,53.58063
BL1 2BA,-2.435148,53.580616
BL1 2BB,-2.436185,53.580091
BL1 2BD,-2.430039,53.581668
BL1 2BE,-2.430298,53.580426
BL1 2BF,-2.432887,53.579554
BL1 2BG,-2.435705,53.580353
BL1 2BH,-2.428736,53.563345
BL1 2BJ,-2.431275,53.581466
BL1 2BL,-2.431938,53.58131
BL1 2BN,-2.431173,53.581754
BL1 2BP,-2.437357,53.58681
BL1 2BQ,-2.428154,53.581935
BL1 2BR,-2.434959,53.581299
BL1 2BS,-2.432167,53.581561
BL1 2BT,-2.434959,53.581299
BL1 2BU,-2.430937,53.582579
BL1 2BW,-2.429909,53.582306
BL1 2BX,-2.43161,53.581689
BL1 2BY,-2.433585,53.58134
BL1 2BZ,-2.434433,53.581517
BL1 2DA,-2.433025,53.584156
BL1 2DB,-2.434959,53.581299
BL1 2DD,-2.43137,53.58202
BL1 2DE,-2.433922,53.582029
BL1 2DF,-2.434959,53.581299
BL1 2DG,-2.430781,53.580389
BL1 2DH,-2.430595,53.582879
BL1 2DJ,-2.43112,53.582536
BL1 2DL,-2.434968,53.582198
BL1 2DN,-2.430468,53.582251
BL1 2DP,-2.435675,53.581854
BL1 2DQ,-2.430068,53.583239
BL1 2DR,-2.430595,53.58287
BL1 2DS,-2.43192,53.579513
BL1 2DT,-2.42704,53.582371
BL1 2DU,-2.430039,53.581668
BL1 2DW,-2.427687,53.5836
BL1 2DX,-2.434959,53.581299
BL1 2DY,-2.429327,53.579981
BL1 2DZ,-2.428737,53.580124
BL1 2EA,-2.428078,53.580434
BL1 2EB,-2.42863,53.581232
BL1 2ED,-2.429196,53.582003
BL1 2EE,-2.428918,53.581321
BL1 2EF,-2.42853,53.582013
BL1 2EG,-2.428465,53.581395
BL1 2EH,-2.428308,53.580757
BL1 2EJ,-2.427747,53.582045
BL1 2EL,-2.431758,53.58736
BL1 2EN,-2.428216,53.582151
BL1 2EP,-2.427416,53.582225
BL1 2EQ,-2.427784,53.581262
BL1 2ER,-2.428438,53.583424
BL1 2ES,-2.427865,53.58324
BL1 2ET,-2.427883,53.583599
BL1 2EU,-2.42914,53.582426
BL1 2EW,-2.42961,53.582622
BL1 2EX,-2.427451,53.585855
BL1 2EY,-2.422912,53.584938
BL1 2EZ,-2.428918,53.581321
BL1 2FA,-2.432887,53.579554
BL1 2FB,-2.434005,53.584008
BL1 2FD,-2.428918,53.581321
BL1 2FE,-2.433175,53.584101
BL1 2FF,-2.433175,53.584101
BL1 2FG,-2.428918,53.581321
BL1 2FH,-2.42544,53.588488
BL1 2FJ,-2.433175,53.584101
BL1 2FL,-2.432887,53.579554
BL1 2FN,-2.427453,53.585839
BL1 2HA,-2.428633,53.583066
BL1 2HB,-2.427529,53.582962
BL1 2HD,-2.432317,53.585884
BL1 2HE,-2.429193,53.583181
BL1 2HF,-2.429573,53.586379
BL1 2HG,-2.428267,53.584441
BL1 2HH,-2.428945,53.584018
BL1 2HJ,-2.429882,53.585569
BL1 2HL,-2.430445,53.585954
BL1 2HN,-2.43007,53.586252
BL1 2HP,-2.430962,53.586276
BL1 2HQ,-2.428269,53.584425
BL1 2HR,-2.428842,53.585771
BL1 2HS,-2.431067,53.586176
BL1 2HT,-2.433085,53.587113
BL1 2HU,-2.427434,53.584023
BL1 2HW,-2.429477,53.585813
BL1 2HX,-2.427434,53.584023
BL1 2HY,-2.429584,53.587467
BL1 2HZ,-2.431123,53.587309
BL1 2JA,-2.430624,53.58722
BL1 2JB,-2.430992,53.587758
BL1 2JD,-2.43375,53.585681
BL1 2JE,-2.433192,53.585737
BL1 2JF,-2.432724,53.585775
BL1 2JG,-2.432466,53.587178
BL1 2JH,-2.434211,53.586381
BL1 2JJ,-2.432328,53.586972
BL1 2JL,-2.432876,53.587338
BL1 2JN,-2.428972,53.586714
BL1 2JP,-2.4302,53.58413
BL1 2JQ,-2.431618,53.586911
BL1 2JR,-2.434016,53.579146
BL1 2JS,-2.434223,53.580188
BL1 2JT,-2.43424,53.578947
BL1 2JU,-2.435374,53.582035
BL1 2JW,-2.427181,53.587341
BL1 2JX,-2.43424,53.578947
BL1 2JY,-2.434847,53.586567
BL1 2JZ,-2.433425,53.586347
BL1 2LA,-2.432997,53.584354
BL1 2LB,-2.433175,53.584101
BL1 2LD,-2.436233,53.581816
BL1 2LE,-2.431908,53.584304
BL1 2LF,-2.433665,53.586248
BL1 2LG,-2.431874,53.583872
BL1 2LH,-2.430779,53.584658
BL1 2LJ,-2.434089,53.581905
BL1 2LL,-2.434301,53.583432
BL1 2LN,-2.434005,53.584008
BL1 2LP,-2.435812,53.583436
BL1 2LQ,-2.434977,53.584535
BL1 2LR,-2.436218,53.583263
BL1 2LS,-2.435773,53.584065
BL1 2LT,-2.43389,53.583083
BL1 2LU,-2.433499,53.583309
BL1 2LW,-2.435028,53.583582
BL1 2LX,-2.433476,53.584001
BL1 2LY,-2.43311,53.583643
BL1 2LZ,-2.433391,53.585961
BL1 2NA,-2.434987,53.583996
BL1 2NB,-2.433485,53.5849
BL1 2ND,-2.434591,53.585139
BL1 2NE,-2.433529,53.584738
BL1 2NF,-2.433788,53.584953
BL1 2NG,-2.434996,53.584895
BL1 2NH,-2.433476,53.584001
BL1 2NJ,-2.433753,53.584513
BL1 2NL,-2.432956,53.584776
BL1 2NN,-2.430398,53.584318
BL1 2NP,-2.431102,53.585205
BL1 2NQ,-2.431001,53.584208
BL1 2NR,-2.431966,53.584007
BL1 2NS,-2.431966,53.584007
BL1 2NT,-2.434978,53.583097
BL1 2NU,-2.430332,53.583797
BL1 2NW,-2.429691,53.584617
BL1 2NX,-2.431282,53.58356
BL1 2NY,-2.431673,53.583406
BL1 2NZ,-2.436866,53.581679
BL1 2PA,-2.436469,53.581294
BL1 2PB,-2.436209,53.580935
BL1 2PD,-2.436469,53.581294
BL1 2PE,-2.436469,53.581294
BL1 2PF,-2.435785,53.580829
BL1 2PG,-2.438044,53.581684
BL1 2PH,-2.43847,53.582138
BL1 2PJ,-2.436382,53.581582
BL1 2PL,-2.436469,53.581294
BL1 2PN,-2.440904,53.583615
BL1 2PP,-2.436674,53.582093
BL1 2PQ,-2.434959,53.581299
BL1 2PR,-2.435732,53.584443
BL1 2PS,-2.436702,53.583387
BL1 2PT,-2.437382,53.583358
BL1 2PU,-2.438194,53.582977
BL1 2PW,-2.439509,53.58308
BL1 2PX,-2.441019,53.583075
BL1 2PY,-2.437998,53.583086
BL1 2PZ,-2.434959,53.581299
BL1 2QA,-2.437647,53.582683
BL1 2QB,-2.436723,53.582666
BL1 2QD,-2.440831,53.583831000000004
BL1 2QE,-2.440119,53.585155
BL1 2QF,-2.440379,53.586906
BL1 2QG,-2.439237,53.58309
BL1 2QH,-2.442274,53.583151
BL1 2QJ,-2.439955,53.583825
BL1 2QL,-2.440316,53.583716
BL1 2QN,-2.441261,53.586031
BL1 2QP,-2.439877,53.583591
BL1 2QQ,-2.442571,53.584139
BL1 2QR,-2.439008,53.582813
BL1 2QS,-2.42544,53.588488
BL1 2QT,-2.43902,53.587143
BL1 2QU,-2.442367,53.583412
BL1 2QW,-2.440042,53.586395
BL1 2QX,-2.440048,53.585523
BL1 2QY,-2.441353,53.584656
BL1 2QZ,-2.439723,53.583304
BL1 2RA,-2.439871,53.585991
BL1 2RB,-2.438705,53.585708
BL1 2RD,-2.437539,53.585425
BL1 2RE,-2.434996,53.584895
BL1 2RF,-2.435464,53.584857
BL1 2RG,-2.438579,53.585214
BL1 2RH,-2.438026,53.585782
BL1 2RN,-2.436703,53.584861
BL1 2RP,-2.441029,53.583974
BL1 2RQ,-2.437595,53.585207
BL1 2RR,-2.437225,53.584293
BL1 2RS,-2.422894,53.58314
BL1 2RU,-2.427108,53.580159
BL1 2RW,-2.437819,53.584687
BL1 2RX,-2.427451,53.585855
BL1 2RY,-2.424338,53.58407
BL1 2RZ,-2.424172,53.581291
BL1 2SA,-2.423731,53.583749
BL1 2SB,-2.422502,53.583187
BL1 2SD,-2.423508,53.58259
BL1 2SE,-2.422719,53.582269
BL1 2SF,-2.425778,53.584496
BL1 2SG,-2.424931,53.584445
BL1 2SH,-2.425915,53.58313
BL1 2SJ,-2.424405,53.583135
BL1 2SL,-2.424932,53.586063
BL1 2SN,-2.424423,53.584933
BL1 2SP,-2.421545,53.585743
BL1 2SQ,-2.425504,53.584273
BL1 2SR,-2.424134,53.584808
BL1 2SS,-2.425994,53.583525
BL1 2ST,-2.423196,53.583121
BL1 2SU,-2.426948,53.586685
BL1 2SW,-2.421324,53.584728
BL1 2SX,-2.424072,53.583091
BL1 2SY,-2.42245,53.584068
BL1 2SZ,-2.423506,53.582606
BL1 2TA,-2.421384,53.583146
BL1 2TB,-2.421384,53.583146
BL1 2TD,-2.423702,53.586922
BL1 2TE,-2.423298,53.58882
BL1 2TF,-2.422023,53.585398
BL1 2TG,-2.422921,53.585837
BL1 2TH,-2.419055,53.586118
BL1 2TJ,-2.422453,53.587366
BL1 2TL,-2.419798,53.586475
BL1 2TN,-2.42058,53.585863
BL1 2TP,-2.422894,53.58314
BL1 2TQ,-2.422351,53.586475
BL1 2TR,-2.419882,53.58405
BL1 2TS,-2.430067,53.579933
BL1 2TT,-2.419321,53.585337
BL1 2TU,-2.417195,53.585767
BL1 2TW,-2.419563,53.585595
BL1 2TX,-2.42014,53.58413
BL1 2UA,-2.425475,53.582934
BL1 2UD,-2.425128,53.583007
BL1 2UH,-2.427434,53.584023
BL1 2US,-2.432003,53.587602
BL1 2UT,-2.432384,53.587969
BL1 2UU,-2.431794,53.587872
BL1 2UW,-2.432003,53.587602
BL1 2UX,-2.43217,53.5877
BL1 2UY,-2.432714,53.587725
BL1 2UZ,-2.433273,53.58775
BL1 2WW,-2.432003,53.587602
BL1 2WY,-2.42544,53.588488
BL1 2WZ,-2.433273,53.58775
BL1 2XA,-2.435712,53.585485
BL1 2XB,-2.435999,53.585511
BL1 2XD,-2.435868,53.585979
BL1 2XE,-2.436693,53.585632
BL1 2XF,-2.436397,53.585968
BL1 2XG,-2.436788,53.585805
BL1 2XH,-2.437608,53.586233
BL1 2XJ,-2.437289,53.586019
BL1 2XL,-2.437664,53.585829
BL1 2XN,-2.43522,53.586161
BL1 2XP,-2.436346,53.582463
BL1 2XQ,-2.436959,53.586317
BL1 2XR,-2.432725,53.582943
BL1 2XS,-2.434129,53.582804
BL1 2XT,-2.42544,53.588488
BL1 2XW,-2.435426,53.582673
BL1 2YA,-2.430428,53.581316
BL1 2YB,-2.430428,53.581316
BL1 2YY,-2.432887,53.579554
BL1 2ZS,-2.42544,53.588488
BL1 2ZY,-2.435426,53.582673
BL1 3AA,-2.440896,53.582815
BL1 3AB,-2.440959,53.583084
BL1 3AD,-2.442481,53.5828
BL1 3AE,-2.443683,53.583577
BL1 3AF,-2.443907,53.584817
BL1 3AG,-2.447298,53.58404
BL1 3AH,-2.442057,53.582613
BL1 3AJ,-2.444511,53.583341
BL1 3AL,-2.443262,53.583795
BL1 3AN,-2.444618,53.584859
BL1 3AP,-2.446125,53.58453
BL1 3AQ,-2.4445769999999998,53.585327
BL1 3AR,-2.44535,53.584351
BL1 3AS,-2.447298,53.58404
BL1 3AT,-2.446047,53.584324
BL1 3AU,-2.446735,53.585112
BL1 3AW,-2.444941,53.585451
BL1 3AX,-2.44621,53.585438
BL1 3AY,-2.445986,53.585645
BL1 3AZ,-2.447357,53.585334
BL1 3BA,-2.447428,53.584885
BL1 3BB,-2.445024,53.584732
BL1 3BD,-2.448182,53.58481
BL1 3BE,-2.450033,53.585799
BL1 3BF,-2.444049,53.583963
BL1 3BG,-2.448718,53.585527
BL1 3BH,-2.447895,53.586267
BL1 3BJ,-2.446899,53.58628
BL1 3BL,-2.446798,53.586811
BL1 3BN,-2.449183,53.586622
BL1 3BP,-2.448057,53.585799
BL1 3BQ,-2.447555,53.585486
BL1 3BR,-2.448618,53.58604
BL1 3BS,-2.449741,53.586521
BL1 3BT,-2.449601,53.587582
BL1 3BU,-2.449467,53.587771
BL1 3BW,-2.449811,53.586008
BL1 3BX,-2.44825,53.588396
BL1 3BY,-2.448918,53.587279
BL1 3BZ,-2.45013,53.587535
BL1 3DA,-2.446294,53.584808
BL1 3DE,-2.446462,53.59074
BL1 3DG,-2.441233,53.587613
BL1 3DH,-2.441465,53.588197
BL1 3DJ,-2.440649,53.588146
BL1 3DL,-2.440209,53.587995
BL1 3DN,-2.43991,53.588256
BL1 3DP,-2.439947,53.588867
BL1 3DQ,-2.44063,53.587741
BL1 3DR,-2.440549,53.588667
BL1 3DS,-2.441834,53.588824
BL1 3DT,-2.440763,53.588891
BL1 3DU,-2.438893,53.589222
BL1 3DW,-2.439928,53.58849
BL1 3DX,-2.440418,53.589207
BL1 3DY,-2.444115,53.590254
BL1 3EA,-2.444097,53.588457
BL1 3EB,-2.444097,53.588457
BL1 3ED,-2.444129,53.588654
BL1 3EE,-2.447127,53.589344
BL1 3EF,-2.444129,53.588654
BL1 3EG,-2.44531,53.590376
BL1 3EH,-2.4465,53.590003
BL1 3EJ,-2.448211,53.590347
BL1 3EL,-2.445617,53.58935
BL1 3EN,-2.443619,53.590499
BL1 3EP,-2.444106,53.589355
BL1 3EQ,-2.446457,53.590227
BL1 3ER,-2.445532,53.591336
BL1 3ES,-2.446157,53.590462
BL1 3ET,-2.448285,53.591668
BL1 3EU,-2.450357,53.591912
BL1 3EW,-2.444861,53.590773
BL1 3EX,-2.450272,53.59237
BL1 3EY,-2.447939,53.591858
BL1 3EZ,-2.449881,53.592543
BL1 3FA,-2.442999,53.590366
BL1 3FB,-2.442954,53.590438
BL1 3FD,-2.442984,53.590366
BL1 3FE,-2.442954,53.590438
BL1 3FF,-2.442984,53.590402
BL1 3FG,-2.447165,53.592939
BL1 3FH,-2.432887,53.579554
BL1 3FJ,-2.442984,53.590366
BL1 3FL,-2.432887,53.579554
BL1 3FN,-2.442954,53.590438
BL1 3FP,-2.442954,53.590438
BL1 3FQ,-2.42544,53.588488
BL1 3FR,-2.432887,53.579554
BL1 3FS,-2.432887,53.579554
BL1 3FT,-2.44982,53.592534
BL1 3FU,-2.432887,53.579554
BL1 3GZ,-2.442999,53.590366
BL1 3HA,-2.4491,53.593004
BL1 3HB,-2.445915,53.591811
BL1 3HD,-2.444642,53.591448
BL1 3HE,-2.444422,53.592105
BL1 3HF,-2.445887,53.592063
BL1 3HG,-2.441755,53.591324
BL1 3HH,-2.441103,53.591164
BL1 3HJ,-2.447117,53.592697
BL1 3HL,-2.446243,53.58877
BL1 3HN,-2.441912,53.590451
BL1 3HP,-2.443034,53.593728
BL1 3HQ,-2.446597,53.594937
BL1 3HR,-2.442243,53.590378
BL1 3HS,-2.442309,53.590827
BL1 3HT,-2.443257,53.590527
BL1 3HU,-2.44564,53.588685
BL1 3HW,-2.44125,53.590687
BL1 3HX,-2.444126,53.58842
BL1 3HY,-2.443065,53.587993
BL1 3HZ,-2.443041,53.588658
BL1 3JA,-2.442967,53.593099
BL1 3JB,-2.443677,53.591667
BL1 3JD,-2.446062,53.592889
BL1 3JE,-2.444772,53.592355
BL1 3JF,-2.444792,53.592795
BL1 3JG,-2.444812,53.593326
BL1 3JH,-2.443856,53.592853
BL1 3JJ,-2.443348,53.593439
BL1 3JL,-2.443351,53.593673
BL1 3JN,-2.444922,53.593721
BL1 3JP,-2.448103,53.593026
BL1 3JQ,-2.445594,53.592936
BL1 3JR,-2.444275,53.593948
BL1 3JS,-2.446139,53.594498
BL1 3JT,-2.446555,53.593769
BL1 3JU,-2.447228,53.594593
BL1 3JW,-2.445786,53.593942
BL1 3JX,-2.44845,53.594382
BL1 3JY,-2.447301,53.594377
BL1 3JZ,-2.447689,53.593845
BL1 3LA,-2.448909,53.594919
BL1 3LB,-2.449133,53.594712
BL1 3LD,-2.448873,53.594362
BL1 3LE,-2.449362,53.593497
BL1 3LF,-2.450536,53.593088
BL1 3LG,-2.450419,53.59486
BL1 3LH,-2.450392,53.593754
BL1 3LJ,-2.451473,53.594559
BL1 3LL,-2.451418,53.595045
BL1 3LN,-2.45086,53.595119
BL1 3LP,-2.450307,53.595678
BL1 3LQ,-2.450815,53.593753
BL1 3LR,-2.452534,53.59629
BL1 3LS,-2.450475,53.597277
BL1 3LT,-2.449711,53.597909
BL1 3LU,-2.449216,53.598235
BL1 3LW,-2.45209,53.595752
BL1 3LX,-2.450652,53.598337
BL1 3LY,-2.451825,53.597811
BL1 3LZ,-2.444922,53.593721
BL1 3NA,-2.438381,53.590878
BL1 3NB,-2.432717,53.58955
BL1 3ND,-2.445845,53.590922
BL1 3NE,-2.432873,53.589972
BL1 3NF,-2.433542,53.590383
BL1 3NG,-2.434824,53.590198
BL1 3NH,-2.43446,53.590101
BL1 3NJ,-2.435745,53.590114
BL1 3NL,-2.434904,53.590648
BL1 3NN,-2.434727,53.591062
BL1 3NP,-2.43567,53.5904
BL1 3NQ,-2.435008,53.590467
BL1 3NR,-2.4322,53.590675
BL1 3NS,-2.432345,53.590091
BL1 3NT,-2.436881,53.591953
BL1 3NU,-2.43782,53.592147
BL1 3NW,-2.435769,53.591067
BL1 3NX,-2.438505,53.59112
BL1 3NY,-2.439032,53.591001
BL1 3NZ,-2.439653,53.591365
BL1 3PA,-2.436173,53.590652
BL1 3PB,-2.44025,53.591886
BL1 3PD,-2.438558,53.591875
BL1 3PE,-2.438609,53.592414
BL1 3PF,-2.44008,53.593002
BL1 3PG,-2.441622,53.593086
BL1 3PH,-2.441335,53.59164
BL1 3PJ,-2.44068,53.592559
BL1 3PL,-2.441525,53.592493
BL1 3PN,-2.442093,53.591871
BL1 3PP,-2.44173,53.5918
BL1 3PQ,-2.441669,53.593247
BL1 3PR,-2.441851,53.592013
BL1 3PS,-2.442712,53.591805
BL1 3PT,-2.442632,53.591401
BL1 3PU,-2.441065,53.591784
BL1 3PW,-2.4419,53.592195
BL1 3PX,-2.4499,53.594376
BL1 3PY,-2.440027,53.592229
BL1 3PZ,-2.44206,53.593066
BL1 3QA,-2.438846,53.591972
BL1 3QB,-2.43925,53.593032
BL1 3QD,-2.437446,53.592445
BL1 3QE,-2.435005,53.593164
BL1 3QF,-2.431256,53.589969
BL1 3QG,-2.434466,53.593633
BL1 3QH,-2.431481,53.589824
BL1 3QJ,-2.435657,53.591867
BL1 3QL,-2.435352,53.591848
BL1 3QN,-2.434169,53.591172
BL1 3QP,-2.432484,53.591816
BL1 3QQ,-2.4344,53.593049
BL1 3QR,-2.43203,53.590298
BL1 3QS,-2.431082,53.589169
BL1 3QT,-2.435405,53.592531
BL1 3QU,-2.435121,53.592696
BL1 3QW,-2.433016,53.590904
BL1 3QX,-2.433493,53.591552
BL1 3QY,-2.435358,53.592201
BL1 3QZ,-2.434674,53.591826
BL1 3RA,-2.434406,53.589184
BL1 3RB,-2.43389,53.588988
BL1 3RD,-2.432697,53.589002
BL1 3RE,-2.433224,53.588901
BL1 3RF,-2.43769,53.588282
BL1 3RG,-2.431738,53.588322
BL1 3RH,-2.435342,53.587662
BL1 3RJ,-2.438775,53.588045
BL1 3RL,-2.432936,53.588758
BL1 3RN,-2.437115,53.588249
BL1 3RP,-2.436861,53.588492
BL1 3RQ,-2.438221,53.588514
BL1 3RR,-2.436708,53.58834
BL1 3RS,-2.436435,53.588179
BL1 3RT,-2.43621,53.588396
BL1 3RU,-2.436363,53.588548
BL1 3RW,-2.437014,53.588653
BL1 3RX,-2.43635,53.588755
BL1 3RY,-2.436381,53.587397
BL1 3RZ,-2.435759,53.588559
BL1 3SA,-2.432291,53.589264
BL1 3SB,-2.432107,53.589137
BL1 3SD,-2.431318,53.588807
BL1 3SE,-2.43161,53.58906
BL1 3SF,-2.431744,53.588897
BL1 3SG,-2.435521,53.590652
BL1 3SH,-2.431092,53.588675
BL1 3SJ,-2.430907,53.588566
BL1 3SL,-2.430501,53.588506
BL1 3SN,-2.437011,53.591287
BL1 3SP,-2.437814,53.591509
BL1 3SQ,-2.432826,53.588345
BL1 3SR,-2.438074,53.591858
BL1 3SS,-2.438326,53.591435
BL1 3ST,-2.437152,53.587386
BL1 3SU,-2.433974,53.589833
BL1 3SW,-2.437189,53.591035
BL1 3SX,-2.433805,53.589519
BL1 3SY,-2.4333649999999998,53.589323
BL1 3SZ,-2.433474,53.589655
BL1 3TA,-2.434933,53.589092
BL1 3TB,-2.435294,53.588947
BL1 3TD,-2.435645,53.589216
BL1 3TE,-2.437094,53.589316
BL1 3TF,-2.436325,53.589249
BL1 3TG,-2.436796,53.589517
BL1 3TH,-2.43512,53.589586
BL1 3TJ,-2.436617,53.589787
BL1 3TL,-2.436422,53.589887
BL1 3TN,-2.43656,53.590057
BL1 3TP,-2.43889,53.590444
BL1 3TQ,-2.435875,53.589619
BL1 3TR,-2.439583,53.590271
BL1 3TS,-2.439558,53.590747
BL1 3TT,-2.438618,53.590427
BL1 3TU,-2.438331,53.590419
BL1 3TW,-2.436997,53.589975
BL1 3TX,-2.437486,53.59053
BL1 3TY,-2.43752,53.590872
BL1 3TZ,-2.43937,53.590119
BL1 3UA,-2.438524,53.590068
BL1 3UB,-2.4377,53.58953
BL1 3UD,-2.43495,53.592202
BL1 3UE,-2.434119,53.592169
BL1 3UF,-2.434131,53.591828
BL1 3UG,-2.433873,53.591739
BL1 3UH,-2.433208,53.591705
BL1 3UJ,-2.43346,53.591264
BL1 3UL,-2.43298,53.591589
BL1 3UN,-2.433292,53.591094
BL1 3UP,-2.436775,53.59038
BL1 3UQ,-2.433658,53.591461
BL1 3UR,-2.439342,53.58887
BL1 3US,-2.436805,53.588915
BL1 3UT,-2.43857,53.588657
BL1 3UU,-2.431873,53.591171
BL1 3UW,-2.432647,53.591555
BL1 3UX,-2.438353,53.589592
BL1 3WA,-2.432647,53.591555
BL1 3WR,-2.42544,53.588488
BL1 3WS,-2.42544,53.588488
BL1 3WT,-2.42544,53.588488
BL1 3WU,-2.432647,53.591555
BL1 3WW,-2.432647,53.591555
BL1 3WX,-2.42544,53.588488
BL1 3WY,-2.432647,53.591555
BL1 3WZ,-2.432647,53.591555
BL1 3XA,-2.445607,53.589898
BL1 3XB,-2.444656,53.58992
BL1 3XD,-2.444937,53.589388
BL1 3XE,-2.445342,53.589099
BL1 3XF,-2.446401,53.589266
BL1 3XG,-2.447219,53.589398
BL1 3XH,-2.444877,53.588004
BL1 3XJ,-2.425425,53.588488
BL1 3XL,-2.432887,53.579554
BL1 3XN,-2.432887,53.579554
BL1 3XP,-2.432887,53.579554
BL1 3XQ,-2.4454920000000002,53.588964
BL1 3YY,-2.4454920000000002,53.588964
BL1 4AA,-2.434992,53.578852
BL1 4AB,-2.434978,53.578747
BL1 4AD,-2.43525,53.578746
BL1 4AE,-2.436947,53.577823
BL1 4AF,-2.436432,53.577699
BL1 4AG,-2.439496,53.577454
BL1 4AH,-2.436442,53.578598
BL1 4AJ,-2.436849,53.578569
BL1 4AL,-2.43866,53.581331
BL1 4AN,-2.438179,53.581539
BL1 4AP,-2.44329,53.582159
BL1 4AQ,-2.435171,53.578422
BL1 4AR,-2.443476,53.582527
BL1 4AS,-2.44404,53.583064
BL1 4AT,-2.447296,53.584056
BL1 4AU,-2.444467,53.581975
BL1 4AW,-2.437055,53.581004
BL1 4AX,-2.442612,53.582233
BL1 4AY,-2.438783,53.578625
BL1 4AZ,-2.440895,53.581305
BL1 4BA,-2.446644,53.582218
BL1 4BB,-2.445346,53.582268
BL1 4BD,-2.44393,53.582669
BL1 4BE,-2.445412,53.58278
BL1 4BF,-2.451545,53.581463
BL1 4BG,-2.44555,53.582995
BL1 4BH,-2.445446,53.583184
BL1 4BJ,-2.447478,53.582503
BL1 4BL,-2.447971,53.581962
BL1 4BN,-2.447377,53.582988
BL1 4BP,-2.44979,53.58262
BL1 4BQ,-2.44555,53.583058
BL1 4BR,-2.449934,53.581918
BL1 4BS,-2.449095,53.581317
BL1 4BT,-2.448892,53.581958
BL1 4BU,-2.448507,53.581454
