postcode,ward_code,ward_name,msoa_code,msoa_hcl_name,lsoa_code,lsoa_name,la_code,la_name,lon,lat
M14 6ZA,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005185,Manchester 032B,E08000003,Manchester,-2.216354,53.44491
M14 6ZB,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005185,Manchester 032B,E08000003,Manchester,-2.216354,53.44491
M14 6ZD,E05011375,Old Moat,E02001076,Fallowfield Central,E01005271,Manchester 032C,E08000003,Manchester,-2.221204,53.439373
M14 6ZE,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005185,Manchester 032B,E08000003,Manchester,-2.217033,53.445097
M14 6ZF,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005185,Manchester 032B,E08000003,Manchester,-2.216591,53.444056
M14 6ZG,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005185,Manchester 032B,E08000003,Manchester,-2.217048,53.445097
M14 6ZH,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005185,Manchester 032B,E08000003,Manchester,-2.217048,53.445097
M14 6ZJ,E05011375,Old Moat,E02001076,Fallowfield Central,E01005271,Manchester 032C,E08000003,Manchester,-2.221204,53.439373
M14 6ZL,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005185,Manchester 032B,E08000003,Manchester,-2.217048,53.445097
M14 6ZN,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005185,Manchester 032B,E08000003,Manchester,-2.217048,53.445097
M14 6ZP,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005185,Manchester 032B,E08000003,Manchester,-2.216186,53.44429
M14 6ZQ,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005185,Manchester 032B,E08000003,Manchester,-2.216186,53.44429
M14 6ZR,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005185,Manchester 032B,E08000003,Manchester,-2.217044,53.444261
M14 6ZS,E05011375,Old Moat,E02001076,Fallowfield Central,E01005271,Manchester 032C,E08000003,Manchester,-2.221204,53.439373
M14 6ZT,E05011364,Fallowfield,E02001076,Fallowfield Central,E01034128,Manchester 032F,E08000003,Manchester,-2.212575,53.441816
M14 6ZU,E05011364,Fallowfield,E02001076,Fallowfield Central,E01034128,Manchester 032F,E08000003,Manchester,-2.2125880000000002,53.44142
M14 6ZW,E05011364,Fallowfield,E02001076,Fallowfield Central,E01034128,Manchester 032F,E08000003,Manchester,-2.213295,53.44141
M14 6ZX,E05011364,Fallowfield,E02001076,Fallowfield Central,E01034128,Manchester 032F,E08000003,Manchester,-2.214003,53.441436
M14 6ZY,E05011364,Fallowfield,E02001076,Fallowfield Central,E01034128,Manchester 032F,E08000003,Manchester,-2.213855,53.441813
M14 6ZZ,E05011364,Fallowfield,E02001076,Fallowfield Central,E01034128,Manchester 032F,E08000003,Manchester,-2.213283,53.441832
M14 7AA,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005184,Manchester 032A,E08000003,Manchester,-2.231454,53.444621
M14 7AB,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005184,Manchester 032A,E08000003,Manchester,-2.231996,53.444674
M14 7AD,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.233418,53.445876
M14 7AE,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.234989,53.446915
M14 7AF,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.232617,53.445302
M14 7AG,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.233832,53.447277
M14 7AH,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.23438,53.445586
M14 7AJ,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.234057,53.444373
M14 7AL,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.234915,53.444291
M14 7AN,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.235283,53.445512
M14 7AP,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005183,Manchester 030F,E08000003,Manchester,-2.236708,53.444548
M14 7AQ,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.23533,53.445809
M14 7AR,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.233048,53.447
M14 7AS,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.231769,53.4472
M14 7AT,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.231898,53.446022
M14 7AU,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005184,Manchester 032A,E08000003,Manchester,-2.231819,53.445258
M14 7AW,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005183,Manchester 030F,E08000003,Manchester,-2.236046,53.444603
M14 7AX,E05011375,Old Moat,E02001076,Fallowfield Central,E01005271,Manchester 032C,E08000003,Manchester,-2.221204,53.439373
M14 7AY,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.232628,53.444628
M14 7AZ,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005184,Manchester 032A,E08000003,Manchester,-2.230714,53.444263
M14 7BA,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.227824,53.444439
M14 7BB,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005184,Manchester 032A,E08000003,Manchester,-2.228499,53.443997
M14 7BD,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.230407,53.445863
M14 7BE,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.23116,53.44606
M14 7BF,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.230884,53.447813
M14 7BG,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.231938,53.447874
M14 7BH,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.229432,53.446539
M14 7BJ,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.229661,53.447177
M14 7BL,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.230143,53.447203
M14 7BN,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.230314,53.448273
M14 7BP,E05011364,Fallowfield,E02001069,Rusholme West & Moss Side East,E01034127,Manchester 025I,E08000003,Manchester,-2.232772,53.448933
M14 7BQ,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.232528,53.44843
M14 7BR,E05011364,Fallowfield,E02001069,Rusholme West & Moss Side East,E01034127,Manchester 025I,E08000003,Manchester,-2.234231,53.448714
M14 7BS,E05011364,Fallowfield,E02001069,Rusholme West & Moss Side East,E01034127,Manchester 025I,E08000003,Manchester,-2.232696,53.44878
M14 7BT,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.23299,53.447485
M14 7BU,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.235129,53.447571
M14 7BW,E05011364,Fallowfield,E02001069,Rusholme West & Moss Side East,E01034127,Manchester 025I,E08000003,Manchester,-2.231901,53.449303
M14 7BX,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.23599,53.448118
M14 7BY,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.236213,53.447614
M14 7BZ,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005178,Manchester 030A,E08000003,Manchester,-2.237551,53.447207
M14 7DA,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005178,Manchester 030A,E08000003,Manchester,-2.238557,53.446836
M14 7DB,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005183,Manchester 030F,E08000003,Manchester,-2.237879,53.443934
M14 7DD,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005178,Manchester 030A,E08000003,Manchester,-2.238203,53.445426
M14 7DE,E05011364,Fallowfield,E02001069,Rusholme West & Moss Side East,E01034127,Manchester 025I,E08000003,Manchester,-2.23008,53.449594
M14 7DF,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.233309,53.442559
M14 7DG,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005184,Manchester 032A,E08000003,Manchester,-2.232002,53.44302
M14 7DH,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005184,Manchester 032A,E08000003,Manchester,-2.225468,53.442987
M14 7DL,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005184,Manchester 032A,E08000003,Manchester,-2.230668,53.444047
M14 7DN,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005184,Manchester 032A,E08000003,Manchester,-2.228721,53.443179
M14 7DP,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005184,Manchester 032A,E08000003,Manchester,-2.225223,53.442278
M14 7DQ,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005184,Manchester 032A,E08000003,Manchester,-2.231235,53.443111
M14 7DR,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.23404,53.443942
M14 7DS,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005180,Manchester 030C,E08000003,Manchester,-2.233932,53.443448
M14 7DT,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005183,Manchester 030F,E08000003,Manchester,-2.237724,53.443242
M14 7DU,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005183,Manchester 030F,E08000003,Manchester,-2.237847,53.443683
M14 7DW,E05011364,Fallowfield,E02001076,Fallowfield Central,E01005184,Manchester 032A,E08000003,Manchester,-2.228558,53.443728
M14 7DX,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005178,Manchester 030A,E08000003,Manchester,-2.239089,53.444993
M14 7DY,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005178,Manchester 030A,E08000003,Manchester,-2.2396759999999998,53.444866
M14 7DZ,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005183,Manchester 030F,E08000003,Manchester,-2.238048,53.444626
M14 7EA,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005178,Manchester 030A,E08000003,Manchester,-2.240632,53.446176
M14 7EB,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005178,Manchester 030A,E08000003,Manchester,-2.237874,53.445795
M14 7ED,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005183,Manchester 030F,E08000003,Manchester,-2.236049,53.442482
M14 7EE,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005183,Manchester 030F,E08000003,Manchester,-2.236048,53.442257
M14 7EF,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005183,Manchester 030F,E08000003,Manchester,-2.235788,53.441556
M14 7EG,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005183,Manchester 030F,E08000003,Manchester,-2.24323,53.442351
M14 7EH,E05011364,Fallowfield,E02001074,Fallowfield West & Whalley Range South,E01005183,Manchester 030F,E08000003,Manchester,-2.234752,53.442017
